task_id,decision,delay_s,energy_j
0,1,0.20427620563611348,2.301300934550796
1,1,0.1428347644142153,2.076438983220981
2,0,0.07730638970796008,0.050350403195729594
3,1,0.1743917828547547,2.1326177978810636
4,1,0.20126399667629852,2.186112031059366
5,1,0.3177612120642687,2.5543844244877354
6,1,0.21886213638153204,2.9356796586500606
7,1,0.14171775675587078,2.0680997647442303
8,1,0.23891251092811785,2.97599156563007
9,1,0.12281403085288373,1.748673892391129
10,1,0.2623358309759046,3.1879089818622854
11,1,0.0979144617925297,2.102051979334918
12,0,0.08840494546501206,0.028566676321750122
13,1,0.08236437068903091,1.461595804738314
14,1,0.12668470599783493,1.9342241274833618
15,0,0.22231161074358352,0.2467631803110358
16,1,0.12044887639259728,2.0497695777030267
17,1,0.1989709160686801,2.7975814821808314
18,1,0.11530259726768124,1.7959356418908492
19,1,0.13771317386777684,2.5552263341104386
20,1,0.13845325213061876,1.6430710933292274
21,1,0.11579753691073162,2.294568572418603
22,0,0.17928732986451204,0.1374349024660451
23,1,0.10231641525628012,1.5622424351544077
24,1,0.1150846328386632,1.640709634203948
25,1,0.1135058025550759,1.4485752717908458
26,1,0.17312331251831098,2.9237610141155104
27,1,0.15884842055752466,2.756891182869206
28,1,0.08987920259193975,1.578694873742376
29,1,0.09909216060340581,2.0729056548026334
30,1,0.19643168148017223,2.1558384590684985
31,1,0.1199912432797622,2.390840717276062
32,0,0.1351283190231475,0.13504676199558147
33,1,0.16125548164034786,2.4437720998515093
34,1,0.14642528278049133,2.069662092916584
35,1,0.09914274827064692,1.4277677293049205
36,1,0.13943591805557098,2.3703852168628843
37,1,0.10082858738134798,1.8563925365584069
38,1,0.12575173648371785,2.337522167736422
39,1,0.14354937871471565,2.8423873451928214
40,1,0.3258121893774345,2.8527199744689575
41,1,0.22627893736681998,2.925198084664392
42,0,0.20486504392506774,0.1765601189137007
43,0,0.1327871207344918,0.1394891109318449
44,0,0.13915917296107005,0.0645403934428107
45,1,0.12158644519534577,2.717615650109741
46,1,0.18295979390172393,2.6432371843220825
47,1,0.21877286998523096,3.148701517120744
48,1,0.17608740862049166,2.496701599377956
